fecha;rk;tipo;localizacion;latitud;longitud;profundidad;especie;sexo;estado_caparazon;cirripedio;largo_caparazon;ancho_caparazon;largo_quela;ancho_quela;huevos;parasito
jul_97;496;Captura total de 0.75 trampas;wp 154;-54.8649833;-67.87728333;21;2;2;4;2;70.4;;;;3;
jul_97;497;Captura total de 0.75 trampas;wp 154;-54.8649833;-67.87728333;21;2;2;4;2;78.8;;;;3;
jul_97;498;Captura total de 0.75 trampas;wp 154;-54.8649833;-67.87728333;21;2;2;2;;75.6;;;;3;
jul_97;499;Captura total de 0.75 trampas;wp 154;-54.8649833;-67.87728333;21;2;1;3;;87.6;;;;;
jul_97;500;Captura total de 0.75 trampas;wp 154;-54.8649833;-67.87728333;21;2;1;3;1.2;98;;;;;
jul_97;501;Captura total de 0.75 trampas;wp 154;-54.8649833;-67.87728333;21;2;2;3;;69.4;;;;3;
jul_97;502;Captura total de 0.75 trampas;wp 154;-54.8649833;-67.87728333;21;2;2;3;;72.7;;;;3;
jul_97;503;Captura total de 0.75 trampas;wp 154;-54.8649833;-67.87728333;21;2;2;3;;76.9;;;;3;
jul_97;504;Captura total de 0.75 trampas;wp 154;-54.8649833;-67.87728333;21;2;1;4;2;94.8;;;;;
jul_97;505;Captura total de 0.75 trampas;wp 154;-54.8649833;-67.87728333;21;2;2;3;;79.4;;;;1;
jul_97;506;Captura total de 0.75 trampas;wp 154;-54.8649833;-67.87728333;21;2;1;4;2;83.3;;;;;
jul_97;507;Captura total de 0.75 trampas;wp 154;-54.8649833;-67.87728333;21;2;1;4;2;82.4;;;;;
jul_97;508;Captura total de 0.75 trampas;wp 154;-54.8649833;-67.87728333;21;2;2;4;;76.2;;;;3;
jul_97;509;Captura total de 0.75 trampas;wp 154;-54.8649833;-67.87728333;21;2;2;4;2;62.5;;;;3;
jul_97;510;Captura total de 0.75 trampas;wp 154;-54.8649833;-67.87728333;21;2;2;4;2;67.2;;;;3;
jul_97;511;Captura total de 0.75 trampas;wp 154;-54.8649833;-67.87728333;21;2;2;4;;76.6;;;;3;
jul_97;512;Captura total de 0.75 trampas;wp 154;-54.8649833;-67.87728333;21;2;2;4;2;69.4;;;;3;
jul_97;513;Captura total de 0.75 trampas;wp 154;-54.8649833;-67.87728333;21;2;2;4;2;71.5;;;;3;
jul_97;514;Captura total de 0.75 trampas;wp 154;-54.8649833;-67.87728333;21;2;2;3;;76.8;;;;3;
jul_97;515;Captura total de 0.75 trampas;wp 154;-54.8649833;-67.87728333;21;2;2;4;;77.1;;;;3;
jul_97;516;Captura total de 0.75 trampas;wp 154;-54.8649833;-67.87728333;21;2;2;3;;80.6;;;;3;
jul_97;517;Captura total de 0.75 trampas;wp 154;-54.8649833;-67.87728333;21;2;2;4;2;73.9;;;;3;
jul_97;518;Captura total de 0.75 trampas;wp 154;-54.8649833;-67.87728333;21;2;2;4;2;63.4;;;;5;
jul_97;519;Captura total de 0.75 trampas;wp 154;-54.8649833;-67.87728333;21;2;2;4;2;69.7;;;;5;
jul_97;520;Captura total de 0.75 trampas;wp 154;-54.8649833;-67.87728333;21;2;2;4;;75.8;;;;3;
jul_97;521;Captura total de 0.75 trampas;wp 154;-54.8649833;-67.87728333;21;2;2;4;;70.4;;;;3;
jul_97;522;Captura total de 0.75 trampas;wp 154;-54.8649833;-67.87728333;21;2;2;3;;71.5;;;;3;
jul_97;523;Captura total de 0.75 trampas;wp 154;-54.8649833;-67.87728333;21;2;2;4;2;68.7;;;;3;
jul_97;524;Captura total de 0.75 trampas;wp 154;-54.8649833;-67.87728333;21;2;2;3;;73.3;;;;3;
jul_97;525;Captura total de 0.75 trampas;wp 154;-54.8649833;-67.87728333;21;2;2;4;;68.2;;;;3;
jul_97;526;Captura total de 0.75 trampas;wp 154;-54.8649833;-67.87728333;21;2;2;4;;78.2;;;;3;
jul_97;527;Captura total de 0.75 trampas;wp 154;-54.8649833;-67.87728333;21;2;2;4;2;63.6;;;;3;
jul_97;528;Captura total de 0.75 trampas;wp 154;-54.8649833;-67.87728333;21;2;2;4;2;73.7;;;;3;
jul_97;529;Captura total de 0.75 trampas;wp 154;-54.8649833;-67.87728333;21;2;2;4;2;66.6;;;;5;
jul_97;530;Captura total de 0.75 trampas;wp 154;-54.8649833;-67.87728333;21;2;2;3;;71.5;;;;3;
jul_97;531;Captura total de 0.75 trampas;wp 154;-54.8649833;-67.87728333;21;2;2;4;2;71.8;;;;3;
jul_97;532;Captura total de 0.75 trampas;wp 154;-54.8649833;-67.87728333;21;2;2;3;;77.5;;;;3;
jul_97;533;Captura total de 0.75 trampas;wp 154;-54.8649833;-67.87728333;21;2;1;3;2;95.7;;;;;
jul_97;534;Captura total de 0.75 trampas;wp 154;-54.8649833;-67.87728333;21;2;2;4;2;66;;;;3;
jul_97;535;Captura total de 0.75 trampas;wp 154;-54.8649833;-67.87728333;21;2;1;4;2;85.3;;;;;
jul_97;536;Captura total de 0.75 trampas;wp 154;-54.8649833;-67.87728333;21;2;2;4;;80.5;;;;3;
jul_97;537;Captura total de 0.75 trampas;wp 154;-54.8649833;-67.87728333;21;2;2;3;;75;;;;3;
jul_97;538;Captura total de 0.75 trampas;wp 154;-54.8649833;-67.87728333;21;2;2;4;2;77.8;;;;3;
jul_97;539;Captura total de 0.75 trampas;wp 154;-54.8649833;-67.87728333;21;2;2;4;;77.2;;;;3;
jul_97;540;Captura total de 0.75 trampas;wp 154;-54.8649833;-67.87728333;21;2;2;3;;70.7;;;;3;
jul_97;541;Captura total de 0.75 trampas;wp 154;-54.8649833;-67.87728333;21;2;2;4;;78.7;;;;3;
jul_97;542;Captura total de 0.75 trampas;wp 154;-54.8649833;-67.87728333;21;2;1;3;2;84.5;;;;;
jul_97;543;Captura total de 0.75 trampas;wp 154;-54.8649833;-67.87728333;21;2;2;4;2;69.1;;;;3;
jul_97;544;Captura total de 0.75 trampas;wp 154;-54.8649833;-67.87728333;21;2;2;3;;76.2;;;;1;
jul_97;545;Captura total de 0.75 trampas;wp 154;-54.8649833;-67.87728333;21;2;1;3;;79.4;;;;;
jul_97;546;Captura total de 0.75 trampas;wp 154;-54.8649833;-67.87728333;21;2;2;4;2;71.3;;;;3;
jul_97;547;Captura total de 0.75 trampas;wp 154;-54.8649833;-67.87728333;21;2;2;4;2;74.3;;;;3;
jul_97;548;Captura total de 0.75 trampas;wp 154;-54.8649833;-67.87728333;21;2;2;3;;72.5;;;;3;
jul_97;549;Captura total de 0.75 trampas;wp 154;-54.8649833;-67.87728333;21;2;1;3;;72.7;;;;;
jul_97;550;Captura total de 0.75 trampas;wp 154;-54.8649833;-67.87728333;21;2;2;3;;72.5;;;;3;
jul_97;551;Captura total de 0.75 trampas;wp 154;-54.8649833;-67.87728333;21;2;2;3;;74.2;;;;3;
jul_97;552;Captura total de 0.75 trampas;wp 154;-54.8649833;-67.87728333;21;2;2;4;2;69;;;;3;
jul_97;553;Captura total de 0.75 trampas;wp 154;-54.8649833;-67.87728333;21;2;2;4;2.3;72.7;;;;3;
jul_97;554;Captura total de 0.75 trampas;wp 154;-54.8649833;-67.87728333;21;2;2;4;1;77;;;;3;
jul_97;555;Captura total 2 trampas;al S de baliza de E. Remolino;-54.8696167;-67.86061667;18;2;1;3;;89.7;;;;;
jul_97;556;Captura total 2 trampas;al S de baliza de E. Remolino;-54.8696167;-67.86061667;18;2;1;3;;83.6;;;;;
jul_97;557;Captura total 2 trampas;al S de baliza de E. Remolino;-54.8696167;-67.86061667;18;2;1;3;;77.2;;;;;20
jul_97;558;Captura total 2 trampas;al S de baliza de E. Remolino;-54.8696167;-67.86061667;18;2;1;3;;84.9;;;;;
jul_97;559;Captura total 2 trampas;al S de baliza de E. Remolino;-54.8696167;-67.86061667;18;2;1;3;;70.3;;;;;
jul_97;560;Captura total 2 trampas;al S de baliza de E. Remolino;-54.8696167;-67.86061667;18;2;2;3;;65.8;;;;1;
jul_97;561;Captura total 2 trampas;al S de baliza de E. Remolino;-54.8696167;-67.86061667;18;2;2;3;;73.4;;;;1;
jul_97;562;Captura total 2 trampas;al S de baliza de E. Remolino;-54.8696167;-67.86061667;18;2;2;3;;68.7;;;;1;
jul_97;563;Captura total 2 trampas;al S de baliza de E. Remolino;-54.8696167;-67.86061667;18;2;2;3;;70.3;;;;1;
jul_97;564;Captura total 2 trampas;al S de baliza de E. Remolino;-54.8696167;-67.86061667;18;2;2;3;;73.1;;;;1;
jul_97;565;Captura total 2 trampas;al S de baliza de E. Remolino;-54.8696167;-67.86061667;18;2;2;3;;69.3;;;;1;
jul_97;566;Captura total 2 trampas;al S de baliza de E. Remolino;-54.8696167;-67.86061667;18;2;2;4;2;71;;;;3;
jul_97;567;Captura total 2 trampas;al S de baliza de E. Remolino;-54.8696167;-67.86061667;18;2;2;3;;63.7;;;;1;
jul_97;568;Captura total 2 trampas;al S de baliza de E. Remolino;-54.8696167;-67.86061667;18;2;2;3;;63;;;;0;
jul_97;569;Captura total 2 trampas;al S de baliza de E. Remolino;-54.8696167;-67.86061667;18;2;2;3;;71.5;;;;1;
jul_97;570;Captura total 2 trampas;al S de baliza de E. Remolino;-54.8696167;-67.86061667;18;2;2;3;;58.9;;;;0;
jul_97;571;Captura total 2 trampas;al S de baliza de E. Remolino;-54.8696167;-67.86061667;18;2;1;3;;77.1;;;;;
jul_97;572;Captura total 2 trampas;al S de baliza de E. Remolino;-54.8696167;-67.86061667;18;2;2;3;;73.2;;;;1;
jul_97;573;Captura total 2 trampas;al S de baliza de E. Remolino;-54.8696167;-67.86061667;18;2;2;3;;71.7;;;;1;
jul_97;574;Captura total 2 trampas;al S de baliza de E. Remolino;-54.8696167;-67.86061667;18;2;1;3;;70.6;;;;;
jul_97;575;Captura total 2 trampas;al S de baliza de E. Remolino;-54.8696167;-67.86061667;18;2;2;3;;75.2;;;;7;
jul_97;576;Captura total 2 trampas;al S de baliza de E. Remolino;-54.8696167;-67.86061667;18;2;1;3;;75.9;;;;;
jul_97;577;Captura total 2 trampas;al S de baliza de E. Remolino;-54.8696167;-67.86061667;18;2;2;3;;71.6;;;;1;
jul_97;578;Captura total 2 trampas;al S de baliza de E. Remolino;-54.8696167;-67.86061667;18;2;2;4;2;82.2;;;;3;
jul_97;579;Captura total 2 trampas;al S de baliza de E. Remolino;-54.8696167;-67.86061667;18;2;2;3;;69;;;;1;
jul_97;580;Captura total 2 trampas;al S de baliza de E. Remolino;-54.8696167;-67.86061667;18;2;1;3;;92.9;;;;;
jul_97;581;Captura total 2 trampas;al S de baliza de E. Remolino;-54.8696167;-67.86061667;18;2;2;3;;75;;;;1;
jul_97;582;Captura total 2 trampas;al S de baliza de E. Remolino;-54.8696167;-67.86061667;18;2;2;3;;77.2;;;;1;
jul_97;583;Captura total 2 trampas;al S de baliza de E. Remolino;-54.8696167;-67.86061667;18;2;2;3;;68.8;;;;1;
jul_97;584;Captura total 2 trampas;al S de baliza de E. Remolino;-54.8696167;-67.86061667;18;2;1;3;;69.4;;;;;
jul_97;585;Captura total 2 trampas;al S de baliza de E. Remolino;-54.8696167;-67.86061667;18;2;1;3;;74.3;;;;;
jul_97;586;Captura total 2 trampas;al S de baliza de E. Remolino;-54.8696167;-67.86061667;18;2;1;3;;87.3;;;;;
jul_97;587;Captura total 2 trampas;al S de baliza de E. Remolino;-54.8696167;-67.86061667;18;2;2;3;;72;;;;1;
jul_97;588;Captura total 2 trampas;al S de baliza de E. Remolino;-54.8696167;-67.86061667;18;2;2;3;;71.3;;;;1;
jul_97;589;Captura total 2 trampas;al S de baliza de E. Remolino;-54.8696167;-67.86061667;18;2;1;4;2;82.9;;;;;
jul_97;590;Captura total 2 trampas;al S de baliza de E. Remolino;-54.8696167;-67.86061667;18;2;2;4;2;69.2;;;;1;
jul_97;591;Captura total 2 trampas;al S de baliza de E. Remolino;-54.8696167;-67.86061667;18;2;2;3;;67.9;;;;1;
jul_97;592;Captura total 2 trampas;al S de baliza de E. Remolino;-54.8696167;-67.86061667;18;2;2;3;;67.6;;;;1;
jul_97;593;Captura total 2 trampas;al S de baliza de E. Remolino;-54.8696167;-67.86061667;18;2;2;3;;69.2;;;;1;
jul_97;594;Captura total 2 trampas;al S de baliza de E. Remolino;-54.8696167;-67.86061667;18;2;2;4;2;78.1;;;;5;
jul_97;595;Captura total 2 trampas;al S de baliza de E. Remolino;-54.8696167;-67.86061667;18;2;2;4;;80.8;;;;0;
jul_97;596;Captura total 2 trampas;al S de baliza de E. Remolino;-54.8696167;-67.86061667;18;2;2;3;;66.4;;;;0;
jul_97;597;Captura total 2 trampas;al S de baliza de E. Remolino;-54.8696167;-67.86061667;18;2;2;3;;71.9;;;;1;
jul_97;598;Captura total 2 trampas;al S de baliza de E. Remolino;-54.8696167;-67.86061667;18;2;1;3;;80.3;;;;;
jul_97;599;Captura total 2 trampas;al S de baliza de E. Remolino;-54.8696167;-67.86061667;18;2;2;3;;80.6;;;;1;
jul_97;600;Captura total 2 trampas;al S de baliza de E. Remolino;-54.8696167;-67.86061667;18;2;2;3;;65.7;;;;1;
jul_97;601;Captura total 2 trampas;al S de baliza de E. Remolino;-54.8696167;-67.86061667;18;2;2;3;;70.4;;;;1;
jul_97;602;Captura total 2 trampas;al S de baliza de E. Remolino;-54.8696167;-67.86061667;18;2;2;4;;74.5;;;;3;
jul_97;603;Captura total 2 trampas;al S de baliza de E. Remolino;-54.8696167;-67.86061667;18;2;2;3;;68.7;;;;1;
jul_97;604;Captura total 2 trampas;al S de baliza de E. Remolino;-54.8696167;-67.86061667;18;2;2;3;;64;;;;1;
jul_97;605;Captura total 2 trampas;al S de baliza de E. Remolino;-54.8696167;-67.86061667;18;2;2;3;;70.3;;;;1;
jul_97;606;Captura total 2 trampas;al S de baliza de E. Remolino;-54.8696167;-67.86061667;18;2;2;4;;69.7;;;;5;
jul_97;607;Captura total 2 trampas;al S de baliza de E. Remolino;-54.8696167;-67.86061667;18;2;2;3;;70.8;;;;1;
jul_97;608;Captura total 2 trampas;al S de baliza de E. Remolino;-54.8696167;-67.86061667;18;2;2;4;2;75;;;;0;
jul_97;609;Captura total 2 trampas;al S de baliza de E. Remolino;-54.8696167;-67.86061667;18;2;1;3;;89.8;;;;;
jul_97;610;Captura total 2 trampas;al S de baliza de E. Remolino;-54.8696167;-67.86061667;18;2;2;4;2;68.3;;;;3;
jul_97;611;Captura total 2 trampas;al S de baliza de E. Remolino;-54.8696167;-67.86061667;18;2;1;3;;79.1;;;;;
jul_97;612;Captura total 2 trampas;al S de baliza de E. Remolino;-54.8696167;-67.86061667;18;2;2;3;;76.7;;;;7;
jul_97;613;Captura total 2 trampas;al S de baliza de E. Remolino;-54.8696167;-67.86061667;18;2;2;3;;56.1;;;;0;
jul_97;614;Captura total 2 trampas;al S de baliza de E. Remolino;-54.8696167;-67.86061667;18;2;2;4;2;71.2;;;;3;
jul_97;615;Captura total 2 trampas;al S de baliza de E. Remolino;-54.8696167;-67.86061667;18;2;2;3;;69.6;;;;1;
jul_97;616;Captura total 2 trampas;al S de baliza de E. Remolino;-54.8696167;-67.86061667;18;2;2;4;;70.7;;;;3;
jul_97;617;Captura total 2 trampas;al S de baliza de E. Remolino;-54.8696167;-67.86061667;18;2;2;3;;73;;;;1;
jul_97;618;Captura total 2 trampas;al S de baliza de E. Remolino;-54.8696167;-67.86061667;18;2;1;4;2;72.6;;;;;
jul_97;619;Captura total 2 trampas;al S de baliza de E. Remolino;-54.8696167;-67.86061667;18;2;1;3;;79.4;;;;;
jul_97;620;Captura total 2 trampas;al S de baliza de E. Remolino;-54.8696167;-67.86061667;18;2;2;3;1;66.6;;;;1;
jul_97;621;Captura total 2 trampas;al S de baliza de E. Remolino;-54.8696167;-67.86061667;18;2;2;3;;78.7;;;;1;
jul_97;622;Captura total 2 trampas;al S de baliza de E. Remolino;-54.8696167;-67.86061667;18;2;1;3;;81.3;;;;;
jul_97;623;Captura total 2 trampas;al S de baliza de E. Remolino;-54.8696167;-67.86061667;18;2;1;4;2;77;;;;;
jul_97;624;Captura total 2 trampas;al S de baliza de E. Remolino;-54.8696167;-67.86061667;18;2;1;3;;84.5;;;;;
jul_97;625;Captura total 2 trampas;al S de baliza de E. Remolino;-54.8696167;-67.86061667;18;2;2;3;;71.9;;;;3;
jul_97;626;Captura total 2 trampas;al S de baliza de E. Remolino;-54.8696167;-67.86061667;18;2;2;4;2;71.3;;;;3;
jul_97;627;Captura total 2 trampas;al S de baliza de E. Remolino;-54.8696167;-67.86061667;18;2;1;3;;76.5;;;;;
jul_97;628;Captura total 2 trampas;al S de baliza de E. Remolino;-54.8696167;-67.86061667;18;2;2;3;;72.1;;;;1;
jul_97;629;Captura total 2 trampas;al S de baliza de E. Remolino;-54.8696167;-67.86061667;18;2;2;3;;68.2;;;;1;
jul_97;630;Captura total 2 trampas;al S de baliza de E. Remolino;-54.8696167;-67.86061667;18;2;2;4;;66.7;;;;1;
jul_97;631;Captura total 2 trampas;al S de baliza de E. Remolino;-54.8696167;-67.86061667;18;2;1;3;;80.2;;;;;
jul_97;632;Captura total 2 trampas;al S de baliza de E. Remolino;-54.8696167;-67.86061667;18;2;2;3;;68.6;;;;1;
jul_97;633;Captura total 2 trampas;al S de baliza de E. Remolino;-54.8696167;-67.86061667;18;2;2;3;;67.1;;;;1;
jul_97;634;Captura total 2 trampas;al S de baliza de E. Remolino;-54.8696167;-67.86061667;18;2;2;3;;68.1;;;;1;
jul_97;635;Captura total 2 trampas;al S de baliza de E. Remolino;-54.8696167;-67.86061667;18;2;2;3;;69.4;;;;1;
jul_97;636;Captura total 2 trampas;al S de baliza de E. Remolino;-54.8696167;-67.86061667;18;2;2;3;;68.5;;;;1;
jul_97;637;Captura total 2 trampas;al S de baliza de E. Remolino;-54.8696167;-67.86061667;18;2;2;4;2;70.7;;;;5;
jul_97;638;Captura total 2 trampas;al S de baliza de E. Remolino;-54.8696167;-67.86061667;18;2;2;3;;70.6;;;;3;
jul_97;639;Captura total 2 trampas;al S de baliza de E. Remolino;-54.8696167;-67.86061667;18;2;2;3;;68.1;;;;1;
jul_97;640;Captura total 2 trampas;al S de baliza de E. Remolino;-54.8696167;-67.86061667;18;2;2;3;;70.2;;;;1;
jul_97;641;Captura total 2 trampas;al S de baliza de E. Remolino;-54.8696167;-67.86061667;18;2;2;3;;75.7;;;;1;
jul_97;642;Captura total 2 trampas;al S de baliza de E. Remolino;-54.8696167;-67.86061667;18;2;2;3;;66.1;;;;1;
jul_97;643;Captura total 2 trampas;al S de baliza de E. Remolino;-54.8696167;-67.86061667;18;2;2;3;;69.5;;;;7;
jul_97;644;Captura total 2 trampas;al S de baliza de E. Remolino;-54.8696167;-67.86061667;18;2;2;3;;61.3;;;;0;
jul_97;645;Captura total 2 trampas;al S de baliza de E. Remolino;-54.8696167;-67.86061667;18;2;2;3;;84.6;;;;1;
jul_97;646;Captura total 2 trampas;al S de baliza de E. Remolino;-54.8696167;-67.86061667;18;2;2;3;;74;;;;1;
jul_97;647;Captura total 2 trampas;al S de baliza de E. Remolino;-54.8696167;-67.86061667;18;2;2;3;;68.5;;;;1;
jul_97;648;Captura total 2 trampas;al S de baliza de E. Remolino;-54.8696167;-67.86061667;18;2;2;3;;70.7;;;;1;
jul_97;649;Captura total 2 trampas;al S de baliza de E. Remolino;-54.8696167;-67.86061667;18;2;2;3;;68;;;;1;
jul_97;650;Captura total 2 trampas;al S de baliza de E. Remolino;-54.8696167;-67.86061667;18;2;2;3;;78.6;;;;0;
jul_97;651;Captura total 2 trampas;al S de baliza de E. Remolino;-54.8696167;-67.86061667;18;2;2;4;2;68.6;;;;3;
jul_97;652;Captura total 2 trampas;al S de baliza de E. Remolino;-54.8696167;-67.86061667;18;2;2;4;2;76.6;;;;0;
jul_97;653;Captura total 2 trampas;al S de baliza de E. Remolino;-54.8696167;-67.86061667;18;2;2;3;;67.7;;;;0;
jul_97;654;Captura total 2 trampas;al S de baliza de E. Remolino;-54.8696167;-67.86061667;18;2;2;3;;61.7;;;;1;
jul_97;655;Captura total 2 trampas;al S de baliza de E. Remolino;-54.8696167;-67.86061667;18;2;2;3;;70.6;;;;1;
jul_97;656;Captura total 2 trampas;al S de baliza de E. Remolino;-54.8696167;-67.86061667;18;2;2;3;;69.4;;;;1;
jul_97;657;Captura total 2 trampas;al S de baliza de E. Remolino;-54.8696167;-67.86061667;18;2;2;4;2;65.7;;;;1;
jul_97;658;Captura total 2 trampas;al S de baliza de E. Remolino;-54.8696167;-67.86061667;18;2;2;3;;72.5;;;;1;
jul_97;659;Captura total 2 trampas;al S de baliza de E. Remolino;-54.8696167;-67.86061667;18;2;2;3;;69.1;;;;1;
jul_97;660;Captura total 2 trampas;al S de baliza de E. Remolino;-54.8696167;-67.86061667;18;2;2;3;;70;;;;1;
jul_97;661;Captura total 2 trampas;al S de baliza de E. Remolino;-54.8696167;-67.86061667;18;2;2;4;2;72.2;;;;3;
jul_97;662;Captura total 2 trampas;al S de baliza de E. Remolino;-54.8696167;-67.86061667;18;2;2;3;;75.1;;;;1;
jul_97;663;Captura total 2 trampas;al S de baliza de E. Remolino;-54.8696167;-67.86061667;18;2;2;3;;73.3;;;;1;
jul_97;664;Captura total 2 trampas;al S de baliza de E. Remolino;-54.8696167;-67.86061667;18;2;2;3;;68;;;;1;
jul_97;665;Captura total 2 trampas;al S de baliza de E. Remolino;-54.8696167;-67.86061667;18;2;2;4;2.3;72.4;;;;5;
jul_97;666;Captura total 2 trampas;al S de baliza de E. Remolino;-54.8696167;-67.86061667;18;2;2;3;;66;;;;1;
jul_97;667;Captura total 2 trampas;al S de baliza de E. Remolino;-54.8696167;-67.86061667;18;2;2;3;;76.2;;;;1;
jul_97;668;Captura total 2 trampas;al S de baliza de E. Remolino;-54.8696167;-67.86061667;18;2;2;3;;68.9;;;;3;
jul_97;669;Captura total 2 trampas;al S de baliza de E. Remolino;-54.8696167;-67.86061667;18;2;2;4;2.3;65;;;;3;
jul_97;670;Captura total 2 trampas;al S de baliza de E. Remolino;-54.8696167;-67.86061667;18;2;2;3;;71;;;;1;
jul_97;671;Captura total 2 trampas;al S de baliza de E. Remolino;-54.8696167;-67.86061667;18;2;2;3;;62.6;;;;1;
jul_97;672;Captura total 2 trampas;al S de baliza de E. Remolino;-54.8696167;-67.86061667;18;2;2;3;2;59.8;;;;1;
jul_97;673;Captura total 2 trampas;al S de baliza de E. Remolino;-54.8696167;-67.86061667;18;2;2;3;;71.7;;;;1;
jul_97;674;Captura total 2 trampas;al S de baliza de E. Remolino;-54.8696167;-67.86061667;18;2;2;4;2;71.4;;;;5;
jul_97;675;Captura total 2 trampas;al S de baliza de E. Remolino;-54.8696167;-67.86061667;18;2;2;3;;64.8;;;;1;
jul_97;676;Captura total 2 trampas;al S de baliza de E. Remolino;-54.8696167;-67.86061667;18;2;2;3;;63.7;;;;1;
jul_97;677;Captura total 2 trampas;al S de baliza de E. Remolino;-54.8696167;-67.86061667;18;2;2;3;;62.8;;;;1;
jul_97;678;Captura total 2 trampas;al S de baliza de E. Remolino;-54.8696167;-67.86061667;18;2;2;3;;68.3;;;;1;
jul_97;679;Captura total 2 trampas;al S de baliza de E. Remolino;-54.8696167;-67.86061667;18;2;2;3;;66.4;;;;1;
jul_97;680;Captura total 2 trampas;al S de baliza de E. Remolino;-54.8696167;-67.86061667;18;2;2;3;;75.7;;;;1;
jul_97;681;Captura total 2 trampas;al S de baliza de E. Remolino;-54.8696167;-67.86061667;18;2;2;3;;71.8;;;;1;
jul_97;682;Captura total 2 trampas;al S de baliza de E. Remolino;-54.8696167;-67.86061667;18;2;2;4;2;68.7;;;;3;
jul_97;683;Captura total 2 trampas;al S de baliza de E. Remolino;-54.8696167;-67.86061667;18;2;2;3;;66.2;;;;1;
jul_97;684;Captura total 2 trampas;al S de baliza de E. Remolino;-54.8696167;-67.86061667;18;2;2;3;;65.9;;;;1;
jul_97;685;Captura total 2 trampas;al S de baliza de E. Remolino;-54.8696167;-67.86061667;18;2;2;3;;70.1;;;;1;
jul_97;686;Captura total 2 trampas;al S de baliza de E. Remolino;-54.8696167;-67.86061667;18;2;2;3;;75.4;;;;1;
jul_97;687;Captura total 2 trampas;al S de baliza de E. Remolino;-54.8696167;-67.86061667;18;2;2;3;;70.1;;;;1;
jul_97;688;Captura total 2 trampas;al S de baliza de E. Remolino;-54.8696167;-67.86061667;18;2;2;3;;64.7;;;;1;
jul_97;689;Captura total 2 trampas;al S de baliza de E. Remolino;-54.8696167;-67.86061667;18;2;2;3;;72;;;;1;
jul_97;690;Captura total 2 trampas;al S de baliza de E. Remolino;-54.8696167;-67.86061667;18;2;2;3;;74.5;;;;1;
jul_97;691;Captura total 2 trampas;al S de baliza de E. Remolino;-54.8696167;-67.86061667;18;2;2;4;;66.2;;;;5;
jul_97;692;Captura total 2 trampas;al S de baliza de E. Remolino;-54.8696167;-67.86061667;18;2;2;4;2;69.1;;;;5;
jul_97;693;Captura total 2 trampas;al S de baliza de E. Remolino;-54.8696167;-67.86061667;18;2;2;3;;70.9;;;;1;
jul_97;694;Captura total 2 trampas;al S de baliza de E. Remolino;-54.8696167;-67.86061667;18;2;2;3;;66.5;;;;0;
jul_97;695;Captura total de Lithodes en 6 lineas;;;;;1;2;3;;85.1;;;;0;
jul_97;696;Captura total de Lithodes en 6 lineas;;;;;1;2;3;;85.4;;;;0;
jul_97;697;Captura total de Lithodes en 6 lineas;;;;;1;2;3;;94.1;;;;3;
jul_97;698;Captura total de Lithodes en 6 lineas;;;;;1;2;2;;79.2;;;;0;
jul_97;699;Captura total de Lithodes en 6 lineas;;;;;1;1;2;;74.9;;41.5;18.7;;
jul_97;700;Captura total de Lithodes en 6 lineas;;;;;1;2;3;;76.9;;;;0;
jul_97;701;Captura total de Lithodes en 6 lineas;;;;;1;2;3;;97.9;;;;0;
jul_97;702;Captura total de Lithodes en 6 lineas;;;;;1;1;3;;76.5;;46.7;19.8;;
jul_97;703;Captura total de Lithodes en 6 lineas;;;;;1;2;3;;73.1;;;;0;
jul_97;704;Captura total de Lithodes en 6 lineas;;;;;1;1;2;;108.4;;65.8;30.5;;
jul_97;705;Captura total de Lithodes en 6 lineas;;;;;1;1;3;;90.6;;59.5;29.1;;20
jul_97;706;Captura total de Lithodes en 6 lineas;;;;;1;2;3;;86.7;;;;0;
jul_97;707;Captura total de Lithodes en 6 lineas;;;;;1;1;2;;101.6;;64.2;29.1;;
jul_97;708;Captura total de Lithodes en 6 lineas;;;;;1;2;2;;88.1;;;;0;
jul_97;709;Captura total de Lithodes en 6 lineas;;;;;1;1;2;;95.2;;58.6;25.7;;
jul_97;710;Captura total de Lithodes en 6 lineas;;;;;1;1;2;;92.2;;58.7;25.6;;
jul_97;711;Captura total de Lithodes en 6 lineas;;;;;1;2;3;;133.8;;;;3;
jul_97;712;Captura total de Lithodes en 6 lineas;;;;;1;2;3;;77.3;;;;0;
jul_97;713;Captura total de Lithodes en 6 lineas;;;;;1;2;3;;89;;;;0;
jul_97;714;Captura total de Lithodes en 6 lineas;;;;;1;2;3;;102.7;;;;3;
jul_97;715;Captura total de Lithodes en 6 lineas;;;;;1;1;3;;96.7;;62;29.7;;
jul_97;716;Captura total de Lithodes en 6 lineas;;;;;1;2;2;;82.7;;;;0;
jul_97;717;Captura total de Lithodes en 6 lineas;;;;;1;2;3;;78.4;;;;0;
jul_97;718;Captura total de Lithodes en 6 lineas;;;;;1;1;2;;81.9;;50.5;20.1;;
jul_97;719;Captura total de Lithodes en 6 lineas;;;;;1;2;2;;73.6;;;;0;
jul_97;720;Captura total de Lithodes en 6 lineas;;;;;1;1;3;;86.7;;54;23.1;;
jul_97;721;Captura total de Lithodes en 6 lineas;;;;;1;2;2;;80.9;;;;0;
jul_97;722;Captura total de Lithodes en 6 lineas;;;;;1;1;2;;110;;72.6;32.7;;
